id,ticker,entry_date,cohort,ext_band,crs_tercile,false_touch,noise_stop,exit_too_early,R,opp_quality_R,ext_vs_sma,rank_crs,grade,take,breakout_stage,setup_type,box_region,sr_zones,cell,year,vcp,flag,cup_handle,ascending_base,double_bottom,box_breakout,box_lo,box_hi,sr_breakout,sr_level,any_zoo,any_detector
ee6ff8f4b185,RATNAMANI,2020-08-24,strong_winner,1,0,0,0,0,2.909,4.104,16.03,0.0608,2,False,extended,sr_breakout,"{'low_frac': 0.5, 'high_frac': 0.62, 'start_bars_ago': 8}","[{'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'resistance'}, {'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",3,2020,False,False,False,False,False,False,,,False,,False,False
dcdc5bf3f3d9,ORIENTELEC,2021-05-10,strong_winner,1,0,0,0,0,2.684,6.205,19.24,0.04,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.58, 'high_frac': 0.66, 'kind': 'support'}]",3,2021,False,False,False,False,False,False,,,False,,False,False
84a586f55480,AARTIIND,2021-03-30,strong_winner,1,0,0,0,0,4.133,8.788,23.05,0.0389,2,False,at,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.82, 'start_bars_ago': 7}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",3,2021,False,False,False,False,False,False,,,False,,False,False
fa7bff92a090,J&KBANK,2021-05-10,strong_winner,1,0,0,0,0,3.964,7.572,16.05,0.0118,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.38, 'high_frac': 0.46, 'kind': 'support'}]",3,2021,False,False,False,False,False,False,,,False,,False,False
14245e2bc893,UFLEX,2021-08-30,strong_winner,1,0,0,0,0,2.417,2.976,15.86,0.0131,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",3,2021,False,False,False,False,False,False,,,False,,False,False
99d995bd89b1,RAJESHEXPO,2021-10-18,strong_winner,1,0,0,0,1,2.216,3.737,19.68,0.0119,2,False,extended,sr_breakout,"{'low_frac': 0.66, 'high_frac': 0.9, 'start_bars_ago': 8}","[{'low_frac': 0.72, 'high_frac': 0.79, 'kind': 'support'}, {'low_frac': 0.84, 'high_frac': 0.9, 'kind': 'resistance'}]",3,2021,False,False,False,False,False,True,563.5017863751981,632.095023649089,True,643.9343601549945,False,True
acf31cacbfe6,LEMONTREE,2021-05-24,strong_winner,1,0,0,0,0,3.655,6.382,18.06,0.0162,2,False,pre,no_clear_setup,"{'low_frac': 0.42, 'high_frac': 0.8, 'start_bars_ago': 14}","[{'kind': 'resistance', 'low_frac': 0.72, 'high_frac': 0.8}, {'kind': 'support', 'low_frac': 0.42, 'high_frac': 0.5}]",3,2021,False,False,False,False,False,False,,,False,,False,False
cb804b651a43,LUPIN,2024-06-10,strong_winner,1,0,0,0,1,2.527,4.354,18.57,0.0566,2,False,extended,flat_base_box,"{'low_frac': 0.72, 'high_frac': 0.92, 'start_bars_ago': 12}","[{'low_frac': 0.83, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.72, 'high_frac': 0.78, 'kind': 'support'}]",3,2024,False,False,False,False,False,True,1524.7899703648898,1709.8228382606112,False,,False,True
b3f41ec1097f,BASF,2020-11-09,strong_winner,1,0,0,0,1,2.442,4.399,24.46,0.0527,1,False,extended,no_clear_setup,"{'low_frac': 0.5, 'high_frac': 0.82, 'start_bars_ago': 7}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.58, 'kind': 'support'}]",3,2020,False,False,False,False,False,False,,,False,,False,False
374e1e098619,LUXIND,2021-03-15,strong_winner,1,0,0,0,1,2.726,22.765,24.74,0.0021,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.66, 'high_frac': 0.74, 'kind': 'support'}]",3,2021,False,False,False,False,False,False,,,False,,False,False
1a50b7b0660f,CAMS,2024-01-10,strong_winner,1,0,0,0,1,2.937,6.471,17.63,0.0365,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.48, 'high_frac': 0.56, 'kind': 'support'}]",3,2024,False,False,False,False,False,False,,,False,,False,False
7e462e1eae46,GMRAIRPORT,2020-12-01,strong_winner,1,0,0,0,0,2.466,4.021,27.33,0.054,2,False,at,flat_base_box,"{'low_frac': 0.6, 'high_frac': 0.78, 'start_bars_ago': 11}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.58, 'high_frac': 0.66, 'kind': 'support'}]",3,2020,False,False,False,False,False,False,,,False,,False,False
66a60a84b6e4,CRISIL,2020-02-24,false_touch,1,1,1,0,0,-1.076,-0.204,15.06,0.0961,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.38, 'high_frac': 0.46, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
4203fde65b63,PIIND,2023-07-04,false_touch,1,1,1,0,0,-1.082,0.05,17.79,0.1181,1,False,extended,no_clear_setup,,"[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2023,False,False,False,False,False,False,,,False,,False,False
2df20ed45c18,ASIANPAINT,2018-07-16,false_touch,1,1,1,0,0,-1.223,0.747,15.81,0.103,2,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.72, 'start_bars_ago': 6}","[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.44, 'high_frac': 0.52, 'kind': 'support'}]",4,2018,False,False,False,False,False,True,1157.2003019402634,1247.0399117023458,False,,False,True
11860ca8271e,LT,2022-02-07,false_touch,1,1,1,0,0,-2.043,-0.384,15.88,0.1026,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.7, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
ac9b04c4c841,BALKRISIND,2023-10-30,false_touch,1,1,1,0,0,-1.186,0.93,14.64,0.116,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'support'}, {'low_frac': 0.28, 'high_frac': 0.38, 'kind': 'support'}]",4,2023,False,False,False,False,False,True,2278.6818520113557,2597.312810249409,False,,False,True
9310b34433ef,FEDERALBNK,2019-05-27,false_touch,1,1,1,0,0,-1.048,0.217,22.0,0.1374,1,False,extended,no_clear_setup,,"[{'kind': 'resistance', 'low_frac': 0.72, 'high_frac': 0.8}, {'kind': 'support', 'low_frac': 0.4, 'high_frac': 0.48}]",4,2019,False,False,False,False,False,False,,,False,,False,False
ad29c8bacf91,NAVINFLUOR,2018-02-15,false_touch,1,1,1,0,0,-1.126,0.228,16.26,0.1263,1,False,extended,sr_breakout,"{'low_frac': 0.4, 'high_frac': 0.5, 'start_bars_ago': 10}","[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
10f6677f0acf,LUPIN,2024-05-21,false_touch,1,1,1,0,0,-0.617,2.944,21.41,0.1286,2,False,extended,flat_base_box,"{'low_frac': 0.74, 'high_frac': 0.93, 'start_bars_ago': 9}","[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}]",4,2024,False,False,False,False,False,True,1524.7899703648898,1669.2542276197587,False,,False,True
596a7603ad03,CUB,2022-11-28,false_touch,1,1,1,0,0,-2.806,2.111,22.83,0.1239,1,False,extended,no_clear_setup,"{'low_frac': 0.7, 'high_frac': 0.95, 'start_bars_ago': 9}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.86, 'high_frac': 0.94, 'kind': 'resistance'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
f75ae0125edd,HINDPETRO,2019-07-22,false_touch,1,1,1,0,0,-1.586,0.414,17.47,0.1447,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.48, 'high_frac': 0.56, 'kind': 'support'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
25de6f94fb7e,ICICIBANK,2022-02-07,false_touch,1,1,1,0,0,-3.687,0.531,14.4,0.09,2,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.9, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
d6c1ee14eb0d,AXISBANK,2019-07-01,false_touch,1,1,1,0,0,-1.473,-0.006,18.16,0.1028,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.68, 'high_frac': 0.76, 'kind': 'support'}]",4,2019,False,False,False,False,False,False,,,True,803.3439481650164,False,True
7fa08fd492ab,MRF,2022-11-07,false_touch,1,1,1,0,0,-0.99,0.39,21.02,0.1261,1,False,extended,sr_breakout,"{'low_frac': 0.66, 'high_frac': 0.85, 'start_bars_ago': 8}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.86, 'high_frac': 0.93, 'kind': 'resistance'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
668396044177,RATNAMANI,2020-01-06,false_touch,1,1,1,0,0,-1.119,1.305,18.43,0.1134,1,False,extended,sr_breakout,,"[{'low_frac': 0.45, 'high_frac': 0.55, 'kind': 'support'}, {'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
8f36b15f0750,SUPRAJIT,2022-02-07,false_touch,1,1,1,0,0,-4.167,-0.806,20.21,0.1459,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.92, 'start_bars_ago': 8}","[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
757857470d7e,AAVAS,2020-02-17,false_touch,1,1,1,0,0,-1.783,0.652,18.28,0.1124,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
9daec6d367fb,IDBI,2020-10-19,false_touch,1,1,1,0,0,-1.198,0.812,17.41,0.1036,1,False,pre,no_clear_setup,,"[{'low_frac': 0.62, 'high_frac': 0.72, 'kind': 'resistance'}, {'low_frac': 0.44, 'high_frac': 0.52, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
3e0f53ebe133,TATACOMM,2021-06-14,false_touch,1,1,1,0,0,-1.196,1.156,25.13,0.0765,3,True,at,flat_base_box,"{'low_frac': 0.6, 'high_frac': 0.8, 'start_bars_ago': 11}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.66, 'kind': 'support'}]",4,2021,False,False,False,False,False,True,958.1730252020378,1098.5656000764754,False,,False,True
f2afe126b3df,HAL,2020-01-27,false_touch,1,1,1,0,0,-1.104,-0.134,19.84,0.1377,2,False,at,sr_breakout,"{'low_frac': 0.3, 'high_frac': 0.72, 'start_bars_ago': 12}","[{'low_frac': 0.62, 'high_frac': 0.72, 'kind': 'resistance'}, {'low_frac': 0.28, 'high_frac': 0.38, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
b91855878b87,TNPL,2018-02-12,false_touch,1,1,1,0,0,-1.11,-0.141,19.68,0.1196,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.48, 'high_frac': 0.58, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
b6609eb0aef9,GUJALKALI,2022-08-22,false_touch,1,1,1,0,0,-1.007,0.838,17.44,0.1186,2,False,at,flat_base_box,"{'low_frac': 0.4, 'high_frac': 0.55, 'start_bars_ago': 8}","[{'low_frac': 0.52, 'high_frac': 0.6, 'kind': 'resistance'}, {'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.4, 'high_frac': 0.47, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
2177ced44ce9,JBMA,2024-05-06,false_touch,1,1,1,0,0,-1.045,2.003,25.55,0.158,2,False,at,pullback_to_ma,"{'low_frac': 0.6, 'high_frac': 0.78, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.66, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
6673a379f8a0,ASHOKA,2018-02-14,false_touch,1,1,1,0,0,-1.007,1.121,17.11,0.1382,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
f85f123bc038,PGHL,2019-10-29,false_touch,1,1,1,0,0,-0.95,1.366,22.32,0.1612,2,False,extended,no_clear_setup,"{'low_frac': 0.6, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.87, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
7548e2f326ed,IEX,2022-04-11,false_touch,1,1,1,0,0,-2.353,-0.513,16.59,0.0853,2,False,pre,pullback_to_ma,"{'low_frac': 0.5, 'high_frac': 0.68, 'start_bars_ago': 8}","[{'low_frac': 0.62, 'high_frac': 0.72, 'kind': 'resistance'}, {'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.58, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
4c120850f3c1,CUB,2023-01-02,false_touch,1,1,1,0,0,-1.306,-0.051,14.53,0.0692,0,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",4,2023,False,False,False,False,False,False,,,False,,False,False
c68a127f9fcd,SANOFI,2020-10-05,false_touch,1,1,1,0,0,-2.097,0.153,18.3,0.0845,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.58, 'high_frac': 0.66, 'kind': 'support'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
e218e81aa51e,GLENMARK,2018-12-31,false_touch,1,1,1,0,0,-1.318,-0.102,16.76,0.1524,2,False,at,sr_breakout,"{'low_frac': 0.55, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
a3c17493582d,NAUKRI,2021-11-16,false_touch,1,1,1,0,0,-1.703,0.623,19.58,0.0639,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.58, 'kind': 'support'}]",4,2021,False,False,False,False,False,False,,,False,,False,False
17f5fd330e26,ICICIBANK,2020-02-10,false_touch,1,1,1,0,0,-0.829,0.29,19.0,0.1324,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",4,2020,False,False,False,False,False,True,498.1015760403799,534.0809199718904,False,,False,True
da07fa20fa89,SPARC,2022-01-03,false_touch,1,1,1,0,0,-1.183,1.388,18.96,0.0959,2,False,pre,no_clear_setup,"{'low_frac': 0.55, 'high_frac': 0.82, 'start_bars_ago': 10}","[{'low_frac': 0.78, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
b0b66b20886e,CERA,2023-10-16,false_touch,1,1,1,0,0,-0.908,0.486,25.18,0.157,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2023,False,False,False,False,False,False,,,False,,False,False
98db64218d4b,AFFLE,2022-04-04,false_touch,1,1,1,0,0,-2.118,0.066,18.29,0.1297,2,False,pre,flat_base_box,"{'low_frac': 0.58, 'high_frac': 0.72, 'start_bars_ago': 6}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.58, 'high_frac': 0.66, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
c614c9a54c5e,SYNGENE,2018-05-07,false_touch,1,1,1,0,0,-0.901,0.067,18.73,0.1414,2,False,extended,no_clear_setup,,"[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
d608e6e4350b,THERMAX,2018-03-05,false_touch,1,1,1,0,0,-1.128,-0.399,18.38,0.1499,1,False,extended,no_clear_setup,,"[{'low_frac': 0.85, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
be7f4ad0bfd4,HEG,2024-06-24,false_touch,1,1,1,0,0,-1.118,-0.293,21.01,0.1053,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.48, 'high_frac': 0.58, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
8da76091e243,LALPATHLAB,2018-08-20,false_touch,1,1,1,0,0,-1.287,0.282,18.0,0.0804,1,False,extended,sr_breakout,"{'low_frac': 0.25, 'high_frac': 0.5, 'start_bars_ago': 22}","[{'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'resistance'}, {'low_frac': 0.28, 'high_frac': 0.35, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,True,451.13719954216265,False,True
6df31cd45457,ASHOKLEY,2022-10-10,false_touch,1,1,1,0,0,-1.23,-0.404,17.02,0.1501,1,False,extended,no_clear_setup,,"[{'low_frac': 0.08, 'high_frac': 0.16, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
3f82f23c64be,SIEMENS,2019-12-16,false_touch,1,1,1,0,0,0.442,2.375,16.8,0.0934,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.6, 'kind': 'support'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
497839152acc,APLAPOLLO,2018-02-12,false_touch,1,1,1,0,0,-1.014,0.134,23.37,0.1345,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.52, 'high_frac': 0.6, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
5f01fcf856a5,BAJAJHLDNG,2022-04-04,noise_stop,1,1,0,1,0,-1.775,1.523,17.03,0.1041,2,False,pre,sr_breakout,"{'low_frac': 0.68, 'high_frac': 0.94, 'start_bars_ago': 12}","[{'low_frac': 0.86, 'high_frac': 0.94, 'kind': 'resistance'}, {'low_frac': 0.68, 'high_frac': 0.75, 'kind': 'support'}]",4,2022,False,False,False,False,False,True,4446.996928122089,5034.636934067417,False,,False,True
0c6a80d2240c,TATAINVEST,2021-12-06,noise_stop,1,1,0,1,0,-1.343,1.121,19.75,0.1189,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",4,2021,False,False,False,False,False,False,,,False,,False,False
6049065b0f5e,PPLPHARMA,2024-02-26,noise_stop,1,1,0,1,0,-0.893,1.216,26.46,0.1182,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
85802ed56590,METROPOLIS,2023-12-26,noise_stop,1,1,0,1,0,-1.163,0.195,23.05,0.0921,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.3, 'high_frac': 0.4, 'kind': 'support'}]",4,2023,False,False,False,False,False,False,,,False,,False,False
3bac265a8cf6,PFC,2019-03-18,noise_stop,1,1,0,1,0,-1.211,1.71,24.28,0.1668,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
eb187da7cbe3,KTKBANK,2021-04-05,noise_stop,1,1,0,1,0,-1.235,2.89,24.82,0.0821,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.28, 'high_frac': 0.38, 'kind': 'support'}]",4,2021,False,False,False,False,False,False,,,False,,False,False
d8edcbf7b860,PARAGMILK,2018-04-23,noise_stop,1,1,0,1,0,-1.272,1.105,14.6,0.1014,1,False,at,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.33, 'high_frac': 0.42, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
f8a4b47fee3d,APLLTD,2018-09-10,noise_stop,1,1,0,1,0,-1.035,0.117,21.06,0.1186,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.36, 'high_frac': 0.45, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
82811837971e,TVSMOTOR,2024-04-03,noise_stop,1,1,0,1,0,-2.064,0.283,26.8,0.149,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.68, 'high_frac': 0.75, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
faa7261e84aa,MAZDOCK,2022-04-11,noise_stop,1,1,0,1,0,-1.133,0.898,14.84,0.1071,2,False,at,sr_breakout,"{'low_frac': 0.4, 'high_frac': 0.8, 'start_bars_ago': 10}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2022,False,False,False,False,False,False,,,False,,False,False
8aa93455cfb5,IPCALAB,2019-05-27,noise_stop,1,1,0,1,0,-1.031,3.462,17.12,0.0783,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
513c40591001,FORTIS,2023-10-17,noise_stop,1,1,0,1,0,-1.116,4.283,14.63,0.0765,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.93, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",4,2023,False,False,False,False,False,True,307.5031276019796,347.2243648145676,False,,False,True
7f024e60de68,FEDERALBNK,2021-11-08,noise_stop,1,1,0,1,0,-1.21,0.026,22.31,0.068,1,False,extended,sr_breakout,"{'low_frac': 0.5, 'high_frac': 0.66, 'start_bars_ago': 16}","[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}, {'low_frac': 0.82, 'high_frac': 0.93, 'kind': 'resistance'}]",4,2021,False,False,False,False,False,False,,,False,,False,False
726571859eab,OLECTRA,2024-05-21,noise_stop,1,1,0,1,0,-1.095,1.482,15.62,0.0644,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.3, 'high_frac': 0.4, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
48763ad509eb,AARTIIND,2018-06-19,noise_stop,1,1,0,1,0,-1.23,1.827,18.86,0.147,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
84b09663b26e,GALAXYSURF,2021-08-30,noise_stop,1,1,0,1,0,-1.245,1.406,24.83,0.076,2,False,extended,flat_base_box,"{'low_frac': 0.72, 'high_frac': 0.9, 'start_bars_ago': 10}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2021,False,False,False,False,False,True,2872.012342750908,3225.4922961163784,False,,False,True
64644e132bde,WOCKPHARMA,2018-02-12,noise_stop,1,1,0,1,0,-1.299,0.166,18.03,0.1411,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.36, 'high_frac': 0.45, 'kind': 'support'}]",4,2018,False,False,False,False,False,False,,,False,,False,False
f277e68fae86,MUTHOOTFIN,2020-01-20,noise_stop,1,1,0,1,0,-1.825,1.359,20.34,0.1245,1,False,extended,no_clear_setup,,"[{'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}, {'low_frac': 0.83, 'high_frac': 0.9, 'kind': 'resistance'}]",4,2020,False,False,False,False,False,False,,,False,,False,False
06c1c313bb4e,HEIDELBERG,2019-04-30,noise_stop,1,1,0,1,0,-0.997,0.827,18.81,0.097,2,False,extended,sr_breakout,"{'low_frac': 0.52, 'high_frac': 0.66, 'start_bars_ago': 12}","[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}, {'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}]",4,2019,False,False,False,False,False,False,,,False,,False,False
025d53af8f94,RBLBANK,2024-02-05,noise_stop,1,1,0,1,0,-2.902,0.681,21.77,0.0755,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",4,2024,False,False,False,False,False,False,,,False,,False,False
